1.378200043903449190e-01
1.107280441643792301e-01
1.064385349083764309e-01
1.025983549412968904e-01
9.996781801902268616e-02
9.842570367801191378e-02
9.684190837715422884e-02
9.581032929127808462e-02
9.497001891547808550e-02
9.390197786281728742e-02
9.307892358756265916e-02
9.226104508469588905e-02
9.194348142248881528e-02
9.135706339234987705e-02
9.109285241972867042e-02
9.078002162768221417e-02
9.051502322834283076e-02
9.015974454010565464e-02
8.991405590668949399e-02
8.964322582630718239e-02
8.943047149803511064e-02
8.918585948254602325e-02
8.893010101708868909e-02
8.873716339619534821e-02
8.840357522066677465e-02
8.809912713619563740e-02
8.771423496877547854e-02
8.730348538824878046e-02
8.668145344940826613e-02
8.620448278170476930e-02
8.576259979136063860e-02
8.559034849320210081e-02
8.523330094387876477e-02
8.473735739759576113e-02
8.427454087517864678e-02
8.385080037336738179e-02
8.358063051231509610e-02
8.329205634244052359e-02
8.294463643115229656e-02
8.283895953555049652e-02
